,mId,mCode,mName,pmCode,pmName,pmMain,pmLeng,pmDiff,pmUp,pmDown
204,0000000010,116200201,관악산,4340,-,-,0.01,쉬움,1,0
205,0000000010,116200201,관악산,4341,-,-,0.01,쉬움,1,0
206,0000000010,116200201,관악산,4342,-,-,0.33,쉬움,6,4
207,0000000010,116200201,관악산,4343,-,-,0.17,쉬움,3,2
208,0000000010,116200201,관악산,4344,-,-,0.36,쉬움,6,4
209,0000000010,116200201,관악산,4345,-,-,0.24,쉬움,4,3
210,0000000010,116200201,관악산,4346,-,-,0.21,쉬움,4,3
211,0000000010,116200201,관악산,4347,-,-,0.14,쉬움,2,2
212,0000000010,116200201,관악산,4348,-,-,0.34,쉬움,6,4
213,0000000010,116200201,관악산,4349,-,-,0.06,쉬움,1,1
214,0000000010,116200201,관악산,4350,-,-,0.12,쉬움,2,1
215,0000000010,116200201,관악산,4351,-,-,0.26,쉬움,5,3
216,0000000010,116200201,관악산,4352,-,-,0.22,쉬움,4,3
217,0000000010,116200201,관악산,4353,-,-,0.52,쉬움,9,6
218,0000000010,116200201,관악산,4354,-,-,0.17,쉬움,3,2
219,0000000010,116200201,관악산,4355,-,-,0.3,쉬움,5,4
220,0000000010,116200201,관악산,4356,-,-,0.13,쉬움,2,2
221,0000000010,116200201,관악산,4357,-,-,0.23,쉬움,4,3
222,0000000010,116200201,관악산,4358,-,-,0.33,쉬움,6,4
223,0000000010,116200201,관악산,4359,-,-,0.72,쉬움,13,9
224,0000000010,116200201,관악산,4360,-,-,0.31,쉬움,5,4
225,0000000010,116200201,관악산,4361,-,-,0.24,쉬움,4,3
226,0000000010,116200201,관악산,4362,-,-,0.09,쉬움,2,1
227,0000000010,116200201,관악산,4363,-,-,0.07,쉬움,1,1
228,0000000010,116200201,관악산,4364,-,-,0.02,쉬움,1,0
229,0000000010,116200201,관악산,4365,-,-,0.14,쉬움,2,2
230,0000000010,116200201,관악산,4366,-,-,0.04,쉬움,1,0
231,0000000010,116200201,관악산,4367,-,-,0.15,쉬움,3,2
232,0000000010,116200201,관악산,4368,-,-,0.31,쉬움,5,4
233,0000000010,116200201,관악산,4369,-,-,0.01,쉬움,1,0
234,0000000010,116200201,관악산,4370,-,-,0.14,쉬움,2,2
235,0000000010,116200201,관악산,4371,-,-,0.14,쉬움,2,2
236,0000000010,116200201,관악산,4372,-,-,0.12,쉬움,2,1
237,0000000010,116200201,관악산,4373,-,-,0.07,쉬움,1,1
238,0000000010,116200201,관악산,4374,-,-,0.09,쉬움,2,1
239,0000000010,116200201,관악산,4375,-,-,0.33,쉬움,6,4
240,0000000010,116200201,관악산,4376,-,-,0.1,쉬움,2,1
241,0000000010,116200201,관악산,4377,-,-,0.39,쉬움,7,5
242,0000000010,116200201,관악산,4378,-,-,0.08,쉬움,1,1
243,0000000010,116200201,관악산,4379,-,-,0.14,쉬움,2,2
244,0000000010,116200201,관악산,4380,-,-,0.24,쉬움,4,3
245,0000000010,116200201,관악산,4381,-,-,0.11,쉬움,2,1
246,0000000010,116200201,관악산,4382,-,-,0.19,쉬움,3,2
247,0000000010,116200201,관악산,4383,-,-,0.08,쉬움,1,1
248,0000000010,116200201,관악산,4384,-,-,0.09,쉬움,2,1
249,0000000010,116200201,관악산,4385,-,-,0.07,쉬움,1,1
250,0000000010,116200201,관악산,4386,-,-,0.04,쉬움,1,0
251,0000000010,116200201,관악산,4387,-,-,0.01,쉬움,1,0
252,0000000010,116200201,관악산,4388,-,-,0.03,쉬움,1,0
253,0000000010,116200201,관악산,4389,-,-,0.35,쉬움,6,4
254,0000000010,116200201,관악산,4390,-,-,0.24,쉬움,4,3
255,0000000010,116200201,관악산,4391,-,-,0.06,쉬움,1,1
256,0000000010,116200201,관악산,4392,-,-,0.06,쉬움,1,1
257,0000000010,116200201,관악산,4393,-,-,0.17,쉬움,3,2
258,0000000010,116200201,관악산,4394,-,-,0.07,쉬움,1,1
259,0000000010,116200201,관악산,4395,-,-,0.01,쉬움,1,0
260,0000000010,116200201,관악산,4396,-,-,0.01,쉬움,1,0
261,0000000010,116200201,관악산,4397,-,-,0.05,쉬움,1,1
262,0000000010,116200201,관악산,4398,중앙동구간,-,0.2,쉬움,4,2
263,0000000010,116200201,관악산,4399,갈현동구간,-,0.99,쉬움,17,12
264,0000000012,277103701,금산,7397,상리구간,-,0.08,쉬움,1,1
265,0000000012,277103701,금산,7398,상리구간,-,0.11,쉬움,2,1
266,0000000012,277103701,금산,7399,부리구간,-,1.46,쉬움,26,18
267,0000000012,277103701,금산,7400,부리구간,-,0.43,쉬움,8,5
268,0000000012,277103701,금산,7401,-,-,0.13,쉬움,2,2
269,0000000012,277103701,금산,7402,-,-,0.41,쉬움,7,5
270,0000000012,277103701,금산,7403,상리구간,-,0.1,쉬움,2,1
271,0000000012,277103701,금산,7404,쌍계리구간,-,2.23,쉬움,39,28
272,0000000012,457700501,금산,7405,순화리구간,-,0.22,쉬움,4,3
273,0000000012,457700501,금산,7406,순화리구간,-,0.68,쉬움,12,8
274,0000000012,457700501,금산,7407,순화리구간,-,0.18,쉬움,3,2
275,0000000012,457700501,금산,7408,순화리구간,-,0.32,쉬움,6,4
276,0000000012,457700501,금산,7409,복실리구간,-,0.65,쉬움,11,8
277,0000000012,457700501,금산,7410,복실리구간,-,0.06,쉬움,1,1
278,0000000012,467100501,금산,7411,동산리구간,-,0.16,쉬움,3,2
279,0000000012,467100501,금산,7412,동산리구간,-,1.39,쉬움,25,17
280,0000000012,467100501,금산,7413,금산리구간,-,0.63,쉬움,11,8
281,0000000012,467100501,금산,7414,금산리구간,-,0.57,쉬움,10,7
282,0000000012,467100501,금산,7415,동산리구간,-,0.34,쉬움,6,4
283,0000000012,487200104,금산,7416,송도교삼거리-마산제방구간,-,1.04,쉬움,18,13
284,0000000013,438002601,금수산,7715,상리구간,-,0.57,쉬움,10,7
285,0000000013,438002601,금수산,7716,상천리구간,-,1.78,쉬움,31,22
286,0000000013,438002601,금수산,7717,상천리구간,-,1.79,중간,67,47
287,0000000013,438002601,금수산,7718,능강리구간,-,2.71,쉬움,48,33
288,0000000014,448100101,금오산,7721,향천리구간,-,0.7,쉬움,12,9
289,0000000014,448100101,금오산,7722,-,-,0.26,쉬움,5,3
290,0000000014,448100101,금오산,7723,예산리구간,-,0.17,쉬움,3,2
291,0000000014,448100101,금오산,7724,예산리구간,-,0.24,쉬움,4,3
292,0000000014,448100101,금오산,7725,-,-,0.48,쉬움,8,6
293,0000000014,448100101,금오산,7726,산성리구간,-,0.3,중간,5,4
294,0000000014,448100101,금오산,7727,예산리구간,-,0.06,중간,1,1
295,0000000014,448100101,금오산,7728,예산리구간,-,0.01,어려움,1,0
296,0000000014,448100101,금오산,7729,-,-,0.81,쉬움,14,10
297,0000000014,448100101,금오산,7730,-,-,0.24,쉬움,4,3
298,0000000014,448100101,금오산,7731,-,-,0.16,쉬움,3,2
299,0000000014,461300501,금오산,7732,율림리구간,-,2.18,쉬움,38,27
300,0000000014,461300501,금오산,7733,율림리구간,-,0.45,쉬움,8,6
301,0000000014,461300501,금오산,7734,율림리구간,-,0.69,쉬움,12,9
302,0000000014,471900101,금오산,7735,남통동구간,-,0.32,쉬움,6,4
303,0000000014,471900101,금오산,7736,-,-,0.12,쉬움,2,1
304,0000000014,471900101,금오산,7737,남통동구간,-,0.25,쉬움,4,3
305,0000000014,471900101,금오산,7738,남통동구간,-,0.12,쉬움,2,1
306,0000000014,471900101,금오산,7739,-,-,0.15,쉬움,3,2
307,0000000014,471900101,금오산,7740,-,-,0.07,쉬움,1,1
308,0000000014,471900101,금오산,7741,-,-,0.3,쉬움,5,4
309,0000000014,471900101,금오산,7742,-,-,0.49,쉬움,9,6
310,0000000014,471900101,금오산,7743,-,-,0.41,쉬움,7,5
311,0000000014,471900101,금오산,7744,-,-,0.36,쉬움,6,4
312,0000000014,471900101,금오산,7745,-,-,0.07,쉬움,1,1
313,0000000014,471900101,금오산,7746,-,-,1.09,쉬움,19,13
314,0000000014,471900101,금오산,7747,-,-,0.52,쉬움,9,6
315,0000000014,471900101,금오산,7748,남통동구간,-,0.22,중간,4,3
316,0000000014,471900101,금오산,7749,-,-,0.26,쉬움,5,3
317,0000000014,471900101,금오산,7750,-,-,0.16,쉬움,3,2
318,0000000014,471900101,금오산,7751,-,-,0.03,쉬움,1,0
319,0000000014,471900101,금오산,7752,-,-,0.46,쉬움,8,6
320,0000000014,471900101,금오산,7753,-,-,0.74,쉬움,13,9
321,0000000014,471900101,금오산,7754,-,-,0.64,쉬움,11,8
322,0000000014,471900101,금오산,7755,-,-,0.1,쉬움,2,1
323,0000000014,471900101,금오산,7756,-,-,1.46,쉬움,26,18
324,0000000014,471900101,금오산,7757,-,-,0.29,쉬움,5,4
325,0000000014,471900101,금오산,7758,남통동구간,-,0.35,쉬움,6,4
326,0000000014,471900101,금오산,7759,남통동구간,-,0.36,쉬움,6,4
327,0000000014,471900101,금오산,7760,-,-,0.06,쉬움,1,1
328,0000000014,471900101,금오산,7761,남통동구간,-,0.35,쉬움,6,4
329,0000000014,471900101,금오산,7762,남통동구간,-,0.59,쉬움,11,8
330,0000000014,471900101,금오산,7763,남통동구간,-,1.32,쉬움,23,16
331,0000000014,471900101,금오산,7764,남통동구간,-,0.99,쉬움,17,12
332,0000000014,471900101,금오산,7765,숭오리구간,-,0.7,쉬움,12,9
333,0000000014,471900101,금오산,7766,숭오리구간,-,0.79,쉬움,14,10
334,0000000014,471900101,금오산,7767,숭오리구간,-,0.38,쉬움,7,5
335,0000000014,471900101,금오산,7768,숭오리구간,-,0.16,쉬움,3,2
336,0000000014,471900101,금오산,7769,-,-,0.04,쉬움,1,0
337,0000000014,471900101,금오산,7770,인평리구간,-,2.55,쉬움,45,32
338,0000000014,471900101,금오산,7771,숭오리구간,-,0.06,중간,1,1
339,0000000014,471900101,금오산,7772,-,-,1.24,쉬움,22,15
340,0000000014,471900101,금오산,7773,-,-,0.06,쉬움,1,1
341,0000000014,471900101,금오산,7774,-,-,0.36,쉬움,6,4
342,0000000014,471900101,금오산,7775,숭오리구간,-,0.09,쉬움,2,1
343,0000000014,471900101,금오산,7776,-,-,1.39,쉬움,25,17
344,0000000014,471900101,금오산,7777,-,-,0.25,쉬움,4,3
345,0000000014,471900101,금오산,7778,숭오리구간,-,0.88,쉬움,16,11
346,0000000014,471900101,금오산,7779,남통동구간,-,0.08,쉬움,1,1
347,0000000014,471900101,금오산,7780,-,-,1.54,쉬움,27,19
348,0000000014,471900101,금오산,7781,-,-,0.22,쉬움,4,3
349,0000000014,471900101,금오산,7782,-,-,0.5,쉬움,9,6
350,0000000014,471900101,금오산,7783,-,-,0.76,쉬움,13,9
351,0000000014,471900101,금오산,7784,숭오리구간,-,0.18,쉬움,3,2
352,0000000014,471900101,금오산,7785,-,-,0.18,쉬움,3,2
353,0000000014,471900101,금오산,7786,-,-,0.2,쉬움,4,2
354,0000000014,471900101,금오산,7787,숭오리구간,-,0.93,쉬움,16,11
355,0000000014,471900101,금오산,7788,-,-,0.05,쉬움,1,1
356,0000000014,471900101,금오산,7789,-,-,0.53,쉬움,9,7
357,0000000014,471900101,금오산,7790,-,-,0.34,쉬움,6,4
358,0000000014,471900101,금오산,7791,숭오리구간,-,0.29,쉬움,5,4
359,0000000014,471900101,금오산,7792,-,-,0.28,쉬움,5,3
360,0000000014,471900101,금오산,7793,-,-,2.72,쉬움,48,34
361,0000000014,471900101,금오산,7794,숭오리구간,-,0.46,쉬움,8,6
362,0000000014,471900101,금오산,7795,-,-,0.22,쉬움,4,3
363,0000000014,471900101,금오산,7796,-,-,0.08,쉬움,1,1
364,0000000014,482700701,금오산,7797,고례리구간,-,0.15,쉬움,3,2
365,0000000014,482700701,금오산,7798,내포리구간-마을길,-,2.02,쉬움,36,25
366,0000000014,482700701,금오산,7799,영포리구간,-,3.39,쉬움,60,42
367,0000000014,482700701,금오산,7800,-,-,0.35,쉬움,6,4
368,0000000014,482700701,금오산,7801,-,-,1.28,쉬움,32,22
369,0000000014,482700701,금오산,7802,-,-,0.93,쉬움,16,11
370,0000000014,482700701,금오산,7803,-,-,0.0,쉬움,1,0
371,0000000014,482700701,금오산,7804,-,-,0.23,쉬움,4,3
372,0000000014,482700701,금오산,7805,-,-,0.6,쉬움,11,7
373,0000000014,482700701,금오산,7806,마을길,-,1.06,쉬움,19,13
374,0000000014,482700701,금오산,7807,-,-,0.18,쉬움,3,2
375,0000000014,482700701,금오산,7808,-,-,0.19,쉬움,3,2
376,0000000014,482700701,금오산,7809,-,-,0.06,쉬움,1,1
377,0000000014,482700701,금오산,7810,-,-,0.35,쉬움,6,4
378,0000000014,482700701,금오산,7811,-,-,0.73,쉬움,13,9
379,0000000014,482700701,금오산,7812,-,-,0.24,쉬움,4,3
380,0000000014,482700701,금오산,7813,-,-,0.32,쉬움,6,4
381,0000000014,482700701,금오산,7814,영포리구간,-,0.86,쉬움,15,11
382,0000000014,482700701,금오산,7815,-,-,0.46,쉬움,8,6
383,0000000014,482700701,금오산,7816,영포리구간,-,1.3,쉬움,23,16
384,0000000014,482700701,금오산,7817,영포리구간,-,0.88,쉬움,16,11
385,0000000014,482700701,금오산,7818,영포리구간,-,0.78,쉬움,14,10
386,0000000014,482700701,금오산,7819,-,-,0.77,쉬움,14,10
387,0000000014,482700701,금오산,7820,영포리구간,-,1.21,쉬움,21,15
388,0000000014,482700701,금오산,7821,-,-,0.86,쉬움,15,11
389,0000000014,482700701,금오산,7822,영포리구간,-,0.21,쉬움,4,3
390,0000000014,482700701,금오산,7823,-,-,0.07,쉬움,1,1
391,0000000014,482700701,금오산,7824,-,-,0.04,쉬움,1,0
392,0000000014,482700701,금오산,7825,-,-,0.0,쉬움,1,0
393,0000000014,482700701,금오산,7826,-,-,0.07,쉬움,1,1
394,0000000014,482700701,금오산,7827,-,-,0.02,쉬움,1,0
395,0000000014,482700701,금오산,7828,-,-,0.18,쉬움,3,2
396,0000000014,482700701,금오산,7829,-,-,0.33,쉬움,6,4
397,0000000014,482700701,금오산,7830,-,-,0.35,쉬움,6,4
398,0000000014,482700701,금오산,7831,-,-,0.05,쉬움,1,1
399,0000000014,482700701,금오산,7832,-,-,1.09,쉬움,19,13
400,0000000014,482700701,금오산,7833,-,-,0.46,쉬움,8,6
401,0000000014,482700701,금오산,7834,-,-,0.62,쉬움,11,8
402,0000000014,482700701,금오산,7835,대리구간,-,2.86,쉬움,50,35
403,0000000014,482700701,금오산,7836,-,-,0.35,쉬움,6,4
404,0000000014,482700701,금오산,7837,-,-,0.46,쉬움,8,6
405,0000000014,482700701,금오산,7838,-,-,0.77,쉬움,14,10
406,0000000014,482700701,금오산,7839,-,-,0.5,쉬움,9,6
407,0000000014,482700701,금오산,7840,-,-,0.43,쉬움,8,5
408,0000000014,482700701,금오산,7841,-,-,0.89,쉬움,16,11
409,0000000014,482700701,금오산,7842,행곡리구간,-,1.15,쉬움,20,14
410,0000000014,482700701,금오산,7843,-,-,0.14,쉬움,2,2
411,0000000014,482700701,금오산,7844,국전리구간,-,4.27,쉬움,160,112
412,0000000014,482700701,금오산,7845,-,-,1.22,쉬움,22,15
413,0000000014,482700701,금오산,7846,국전리구간,-,6.79,쉬움,255,178
414,0000000014,482700701,금오산,7847,감물리구간,-,3.43,쉬움,61,42
415,0000000014,482700701,금오산,7848,-,-,0.84,쉬움,15,10
416,0000000014,482700701,금오산,7849,행곡리구간,-,0.83,쉬움,16,11
417,0000000014,482700701,금오산,7850,-,-,0.46,쉬움,8,6
418,0000000014,482700701,금오산,7851,-,-,0.29,쉬움,5,4
419,0000000014,482700701,금오산,7852,-,-,0.35,쉬움,6,4
420,0000000014,482700701,금오산,7853,-,-,0.32,쉬움,6,4
421,0000000014,482700701,금오산,7854,-,-,0.1,쉬움,2,1
422,0000000014,482700701,금오산,7855,-,-,0.02,쉬움,1,0
423,0000000014,482700701,금오산,7856,-,-,0.13,쉬움,2,2
424,0000000014,482700701,금오산,7857,-,-,0.04,쉬움,1,0
425,0000000014,482700701,금오산,7858,-,-,0.2,쉬움,4,2
426,0000000014,488500301,금오산,7859,중평리구간,-,3.22,쉬움,57,40
427,0000000014,488500301,금오산,7860,대송리구간,-,1.27,쉬움,48,33
428,0000000014,488500301,금오산,7861,안심리구간,-,1.72,쉬움,30,21
429,0000000014,488500301,금오산,7862,-,-,0.48,쉬움,8,6
430,0000000014,488500301,금오산,7863,-,-,0.42,쉬움,7,5
431,0000000014,488500301,금오산,7864,-,-,0.61,쉬움,11,8
432,0000000014,488500301,금오산,7865,-,-,0.67,쉬움,12,8
433,0000000014,488500301,금오산,7866,-,-,0.47,쉬움,9,6
434,0000000014,488500301,금오산,7867,-,-,1.99,쉬움,50,35
435,0000000014,488500301,금오산,7868,고룡리구간,-,5.5,쉬움,206,144
436,0000000015,264100101,금정산,7978,온천동구간,-,1.19,쉬움,21,15
437,0000000015,264100101,금정산,7979,-,-,0.53,쉬움,9,7
438,0000000015,264100101,금정산,7980,온천동구간,-,1.36,쉬움,24,17
439,0000000015,264100101,금정산,7981,-,-,0.07,쉬움,1,1
440,0000000015,264100101,금정산,7982,-,-,0.18,쉬움,3,2
441,0000000015,264100101,금정산,7983,-,-,0.74,쉬움,13,9
442,0000000015,264100101,금정산,7984,온천동구간,-,0.65,쉬움,12,9
443,0000000015,264100101,금정산,7985,덕천동구간,-,0.62,쉬움,11,8
444,0000000015,264100101,금정산,7986,화명동구간,-,0.41,쉬움,7,5
445,0000000015,264100101,금정산,7987,-,-,0.54,쉬움,10,7
446,0000000015,264100101,금정산,7988,만덕동구간,-,0.82,쉬움,14,10
447,0000000015,264100101,금정산,7989,화명동구간,-,0.57,쉬움,10,7
448,0000000015,264100101,금정산,7990,-,-,0.09,쉬움,2,1
449,0000000015,264100101,금정산,7991,만덕동구간,-,1.45,쉬움,26,18
450,0000000015,264100101,금정산,7992,만덕동구간,-,1.24,쉬움,22,15
451,0000000015,264100101,금정산,7993,-,-,0.16,쉬움,3,2
452,0000000015,264100101,금정산,7994,-,-,0.22,쉬움,4,3
453,0000000015,264100101,금정산,7995,-,-,0.25,쉬움,4,3
454,0000000015,264100101,금정산,7996,덕천동구간,-,1.39,쉬움,25,17
455,0000000015,264100101,금정산,7997,-,-,0.02,쉬움,1,0
456,0000000015,264100101,금정산,7998,-,-,0.45,쉬움,8,6
457,0000000015,264100101,금정산,7999,-,-,0.03,쉬움,1,0
458,0000000015,264100101,금정산,8000,화명동구간,-,0.79,쉬움,14,10
459,0000000015,264100101,금정산,8001,-,-,0.73,쉬움,13,9
460,0000000015,264100101,금정산,8002,-,-,0.49,쉬움,9,6
461,0000000015,264100101,금정산,8003,-,-,0.36,쉬움,6,4
462,0000000015,264100101,금정산,8004,-,-,1.13,쉬움,20,14
463,0000000015,264100101,금정산,8005,-,-,0.08,쉬움,1,1
464,0000000015,264100101,금정산,8006,-,-,0.58,쉬움,10,7
465,0000000015,264100101,금정산,8007,화명동구간,-,0.69,쉬움,15,10
466,0000000015,264100101,금정산,8008,-,-,0.14,쉬움,2,2
467,0000000015,264100101,금정산,8009,-,-,0.48,쉬움,8,6
468,0000000015,264100101,금정산,8010,-,-,0.24,쉬움,4,3
469,0000000015,264100101,금정산,8011,-,-,0.06,쉬움,1,1
470,0000000015,264100101,금정산,8012,-,-,0.53,쉬움,9,7
471,0000000015,264100101,금정산,8013,-,-,0.45,쉬움,8,6
472,0000000015,264100101,금정산,8014,-,-,0.14,쉬움,2,2
473,0000000015,264100101,금정산,8015,-,-,0.09,쉬움,2,1
474,0000000015,264100101,금정산,8016,-,-,0.18,쉬움,3,2
475,0000000015,264100101,금정산,8017,화명동구간,-,0.1,쉬움,2,1
476,0000000015,264100101,금정산,8018,-,-,1.03,쉬움,18,13
477,0000000015,264100101,금정산,8019,-,-,0.29,쉬움,5,4
478,0000000015,264100101,금정산,8020,-,-,0.25,쉬움,4,3
479,0000000015,264100101,금정산,8021,-,-,1.33,쉬움,23,16
480,0000000015,264100101,금정산,8022,-,-,1.17,쉬움,21,14
481,0000000015,264100101,금정산,8023,-,-,0.05,쉬움,1,1
482,0000000015,264100101,금정산,8024,-,-,1.21,쉬움,21,15
483,0000000015,264100101,금정산,8025,화명동구간,-,0.54,쉬움,10,7
484,0000000015,264100101,금정산,8026,-,-,1.74,쉬움,31,21
485,0000000015,264100101,금정산,8027,-,-,0.51,쉬움,9,6
486,0000000015,264100101,금정산,8028,화명동구간,-,0.2,쉬움,4,2
487,0000000015,264100101,금정산,8029,화명동구간,-,0.17,쉬움,3,2
488,0000000015,264100101,금정산,8030,금곡동구간,-,0.03,쉬움,1,0
489,0000000015,264100101,금정산,8031,-,-,0.18,쉬움,3,2
490,0000000015,264100101,금정산,8032,화명동구간,-,1.18,쉬움,21,15
491,0000000015,264100101,금정산,8033,금곡동구간,-,0.46,쉬움,8,6
492,0000000015,264100101,금정산,8034,-,-,0.62,쉬움,11,8
493,0000000015,264100101,금정산,8035,금곡동구간,-,0.52,쉬움,9,6
494,0000000015,264100101,금정산,8036,-,-,0.64,쉬움,11,8
495,0000000015,264100101,금정산,8037,-,-,0.11,쉬움,2,1
496,0000000015,264100101,금정산,8038,-,-,1.37,쉬움,24,17
497,0000000015,264100101,금정산,8039,-,-,0.53,쉬움,9,7
498,0000000015,264100101,금정산,8040,-,-,0.87,쉬움,15,11
499,0000000015,264100101,금정산,8041,-,-,0.05,쉬움,1,1
500,0000000015,264100101,금정산,8042,-,-,0.26,쉬움,5,3
501,0000000015,264100101,금정산,8043,-,-,0.16,쉬움,3,2
502,0000000015,264100101,금정산,8044,-,-,0.09,쉬움,2,1
503,0000000015,264100101,금정산,8045,금곡동구간,-,0.79,쉬움,14,10
